,phs_col:phs_col_dp.State_phos_module_4.Matrix_t_phos_module_4.Matrix_t_phos_module_4_3,phs_col:phs_col_dp.State_phos_module_4.Matrix_t_phos_module_4.Matrix_t_phos_module_4_17,phs_col:phs_col_dp.State_phos_module_4.Matrix_t_phos_module_4.Matrix_t_phos_module_4_18,
2012/09/22 03:26:13.853,,-7.3261568493603,,
2012/09/22 03:26:16.915,-6.4953355872019,,,
2012/09/22 03:28:31.444,,,-6.7410927083306,
2012/09/22 03:34:55.565,,-7.4345553822852,,
2012/09/22 03:35:08.799,-6.5999732957054,,,
2012/09/22 03:36:33.345,,,-6.8412990966518,
2012/09/22 03:43:48.323,-6.7002694004879,,,
2012/09/22 03:44:18.839,,-7.5349644211905,,
2012/09/22 03:45:14.947,,,-6.9418604965143,
2012/09/22 03:52:28.067,-6.800639989853,,,
2012/09/22 03:53:14.004,,-7.6352975091971,,
2012/09/22 03:54:15.143,,,-7.0422729724309,
2012/09/22 04:01:38.435,-6.9050256793115,,,
2012/09/22 04:02:21.200,,,-7.1424097366074,
2012/09/22 04:03:10.090,,-7.7439029537111,,
2012/09/22 04:10:49.678,-7.0052015160868,,,
2012/09/22 04:12:33.473,,,-7.2429730221463,
2012/09/22 04:13:19.191,,-7.848234167433,,
2012/09/22 04:21:38.154,-7.1141464861999,,,
2012/09/22 04:22:15.888,,,-7.3433336861719,
2012/09/22 04:24:18.058,,-7.9486019408564,,
2012/09/22 04:31:25.818,-7.2144286126894,,,
2012/09/22 04:32:48.176,,,-7.4492132367972,
2012/09/22 04:34:28.144,,-8.048777464197,,
2012/09/22 04:40:40.889,-7.3187356957743,,,
2012/09/22 04:43:27.028,,,-7.5564029153619,
2012/09/22 04:44:40.417,,-8.1529968739674,,
2012/09/22 04:52:03.708,-7.419308310819,,,
2012/09/22 04:53:57.676,,,-7.65684000065,
2012/09/22 04:56:53.986,,-8.2536604831331,,
2012/09/22 05:02:45.403,-7.5236753244902,,,
2012/09/22 05:04:08.855,,,-7.757170167072,
2012/09/22 05:08:04.337,,-8.3599681584524,,
2012/09/22 05:12:56.802,-7.6279488739882,,,
2012/09/22 05:15:45.018,,,-7.8576356162986,
2012/09/22 05:20:23.155,,-8.4664485797723,,
2012/09/22 05:24:47.074,-7.7325387980425,,,
2012/09/22 05:25:41.105,,,-7.9577904837134,
2012/09/22 05:32:14.412,,-8.5667067865832,,
2012/09/22 05:37:39.470,-7.8413083091728,,-8.0581960245479,
2012/09/22 05:44:59.371,,-8.6670140707149,,
2012/09/22 05:50:08.133,-7.9418100309691,,,
2012/09/22 05:50:23.336,,,-8.1585985919568,
2012/09/22 05:58:46.673,,-8.7673436695046,,
2012/09/22 06:01:18.265,,,-8.2588429307431,
2012/09/22 06:01:59.061,-8.0523486842388,,,
2012/09/22 06:11:46.944,,-8.8673950963439,,
2012/09/22 06:15:20.769,,,-8.3633991064174,
2012/09/22 06:15:29.957,-8.1586959788372,,,
2012/09/22 06:26:48.511,,-8.9675508767034,,
2012/09/22 06:29:30.602,,,-8.463809085023,
2012/09/22 06:30:20.586,-8.2612831755339,,,
2012/09/22 06:41:50.952,,-9.072059647558,,
2012/09/22 06:43:05.326,-8.3633112213943,,,
2012/09/22 06:43:36.826,,,-8.572268334735,
2012/09/22 06:57:52.018,,,-8.6725323171211,
2012/09/22 06:58:02.190,,-9.1724159920136,,
2012/09/22 06:58:40.033,-8.4638810528638,,,
2012/09/22 07:12:25.366,-8.5638898182123,,,
2012/09/22 07:12:56.100,,,-8.773029988457,
2012/09/22 07:14:59.364,,-9.2724901490839,,
2012/09/22 07:27:57.667,-8.6642968541279,,,
2012/09/22 07:28:00.839,,,-8.8732052143555,
2012/09/22 07:32:04.961,,-9.380911659579,,
2012/09/22 07:42:38.769,-8.764393852911,,,
2012/09/22 07:44:39.940,,,-8.9736345094264,
2012/09/22 07:50:32.538,,-9.4811612260199,,
2012/09/22 07:58:50.290,-8.8686086009534,,,
2012/09/22 08:00:17.788,,,-9.0778041166333,
2012/09/22 08:09:53.530,,-9.583520550753,,
2012/09/22 08:18:48.367,-8.9733853359192,,,
2012/09/22 08:19:37.257,,,-9.1782757720867,
2012/09/22 08:30:35.249,,-9.6856256441806,,
2012/09/22 08:37:33.165,-9.0734012071034,,,
2012/09/22 08:39:00.664,,,-9.2828208750372,
2012/09/22 08:53:01.310,,-9.7860173552879,,
2012/09/22 08:56:50.775,-9.1737552125133,,,
2012/09/22 08:57:25.337,,,-9.3828890754296,
2012/09/22 09:15:53.948,,-9.8880707352669,,
2012/09/22 09:17:09.197,-9.273908012284,,,
2012/09/22 09:19:15.524,,,-9.4833719520625,
2012/09/22 09:39:21.258,-9.3742027959241,,,
2012/09/22 09:39:23.336,,,-9.5834319218624,
2012/09/22 09:40:57.070,,-9.9905337267752,,
2012/09/22 10:00:57.226,-9.4742885613033,,,
2012/09/22 10:01:32.882,,,-9.6836866316404,
2012/09/22 10:05:41.488,,-10.090575609355,,
2012/09/22 10:25:33.879,-9.574429787364,,,
2012/09/22 10:28:46.267,,,-9.7950884268331,
2012/09/22 10:35:42.106,,-10.190824755101,,
2012/09/22 10:51:59.468,-9.6748131687325,,,
2012/09/22 10:55:48.934,,,-9.8968304725,
2012/09/22 11:05:29.598,,-10.291010215638,,
2012/09/22 11:17:46.011,-9.7748870928178,,,
2012/09/22 11:24:20.084,,,-10.001017848685,
2012/09/22 11:35:51.106,,-10.395000986226,,
2012/09/22 11:49:17.955,-9.8793904471632,,,
2012/09/22 11:54:08.561,,,-10.105573028972,
2012/09/22 12:14:24.467,,-10.495285157186,,
2012/09/22 12:22:16.305,-9.9795112273405,,,
2012/09/22 12:29:04.815,,,-10.205756351346,
2012/09/22 12:52:12.548,,-10.595376064564,,
2012/09/22 12:55:32.155,-10.079610774594,,,
2012/09/22 13:01:47.197,,,-10.305951281471,
2012/09/22 13:33:58.734,-10.179771751028,,,
2012/09/22 13:40:52.604,,,-10.406286644318,
2012/09/22 13:42:54.993,,-10.699870153558,,
2012/09/22 14:19:05.731,-10.280081008137,,,
2012/09/22 14:28:47.489,,,-10.506738120963,
2012/09/22 14:37:12.905,,-10.799992896697,,
2012/09/22 15:06:59.413,-10.380198077549,,,
2012/09/22 15:14:51.032,,,-10.6068753422,
2012/09/22 15:35:31.329,,-10.904081023988,,
2012/09/22 16:03:32.838,-10.48460126639,,,
2012/09/22 16:09:53.787,,,-10.708948076433,
2012/09/22 16:35:34.095,,-10.987505454017,,
2012/09/22 17:03:39.941,-10.568091095339,,,
2012/09/22 17:10:02.091,,,-10.790567924045,
2012/09/22 17:35:34.415,,-11.0463817117,,
2012/09/22 18:04:34.986,-10.643388978628,,,
2012/09/22 18:10:02.888,,,-10.869890921089,
2012/09/22 18:35:34.556,,-11.100483174072,,
2012/09/22 19:04:38.956,-10.706130523643,,,
2012/09/22 19:10:15.061,,,-10.932563040245,
2012/09/22 19:35:43.448,,-11.150586063809,,
2012/09/22 20:04:44.894,-10.772463923362,,,
2012/09/22 20:10:22.093,,,-10.995054441608,
2012/09/22 20:35:50.808,,-11.20471314921,,
2012/09/22 21:05:09.207,-10.814108554298,,,
2012/09/22 21:10:30.218,,,-11.036841370319,
2012/09/22 21:35:53.902,,-11.231877494817,,
2012/09/22 22:05:17.005,-10.860196327867,,,
2012/09/22 22:11:08.422,,,-11.078807379162,
2012/09/22 22:35:54.262,,-11.300291382142,,
2012/09/22 22:56:35.762,,-11.400382272707,,
2012/09/22 22:57:29.683,-10.960255642934,,,
2012/09/22 22:59:47.385,,,-11.178912998094,
2012/09/22 23:12:46.781,,-11.500601187756,,
2012/09/22 23:15:51.185,-11.072585098351,,,
2012/09/22 23:17:16.715,,,-11.283238991242,
2012/09/22 23:24:20.647,,-11.600843527648,,
2012/09/22 23:30:21.142,,,-11.383261834406,
2012/09/22 23:30:51.548,-11.17285745339,,,
2012/09/22 23:35:45.216,,-11.71298314409,,
2012/09/22 23:42:34.820,,,-11.483369940022,
2012/09/22 23:43:09.273,-11.272972512193,,,
2012/09/22 23:47:17.770,,-11.813265415959,,
2012/09/22 23:54:02.124,,,-11.58764126235,
2012/09/22 23:54:17.436,-11.372981835666,,,
2012/09/22 23:57:20.965,,-11.917567046091,,
2012/09/23 00:05:44.303,,,-11.695940754453,
2012/09/23 00:05:48.568,-11.47314851625,,,
2012/09/23 00:07:47.676,,-12.017654051756,,
2012/09/23 00:17:13.028,,,-11.796293188571,
2012/09/23 00:17:28.340,-11.573214310863,,,
2012/09/23 00:18:14.277,,-12.117799167063,,
2012/09/23 00:27:55.270,,,-11.896377408207,
2012/09/23 00:29:00.347,,-12.220053114003,,
2012/09/23 00:29:04.394,-11.685916101305,,,
2012/09/23 00:38:52.496,,,-11.996864375075,
2012/09/23 00:39:23.121,,-12.321941461926,,
2012/09/23 00:40:24.260,-11.79026432807,,,
2012/09/23 00:50:04.925,,-12.426272631447,,
2012/09/23 00:50:34.456,,,-12.0970285337,
2012/09/23 00:52:22.407,-11.890496541346,,,
2012/09/23 01:00:46.838,,-12.526376950708,,
2012/09/23 01:01:48.088,,,-12.197033372251,
2012/09/23 01:02:40.040,-11.994445428084,,,
2012/09/23 01:11:29.190,,-12.626380270028,,
2012/09/23 01:12:46.626,,,-12.301052549306,
2012/09/23 01:15:18.437,-12.098856657407,,,
2012/09/23 01:22:33.634,,-12.73855669275,,
2012/09/23 01:24:20.602,,,-12.401324525274,
2012/09/23 01:26:40.053,-12.198988865532,,,
2012/09/23 01:35:25.921,,-12.839087526053,,
2012/09/23 01:36:02.561,,,-12.513600600523,
2012/09/23 01:39:16.262,-12.303146839104,,,
2012/09/23 01:47:37.084,,-12.939279367043,,
2012/09/23 01:50:12.066,,,-12.613955704801,
2012/09/23 01:51:51.924,-12.407445148533,,,
2012/09/23 01:59:27.440,,-13.047093016642,,
2012/09/23 02:02:16.636,,,-12.714047499283,
2012/09/23 02:04:28.100,-12.511397618633,,,
2012/09/23 02:13:53.558,,-13.155517094097,,
2012/09/23 02:15:38.557,,,-12.818315083678,
2012/09/23 02:17:13.275,-12.611410331091,,,
2012/09/23 02:28:09.516,,-13.264138822248,,
2012/09/23 02:29:10.765,,,-12.922705126398,
2012/09/23 02:29:49.484,-12.711468039836,,,
2012/09/23 02:41:36.803,,-13.365900248487,,
2012/09/23 02:43:26.942,,,-13.02672025829,
2012/09/23 02:44:12.769,-12.811727358938,,,
2012/09/23 02:56:10.916,,-13.46807752334,,
2012/09/23 02:57:57.884,,,-13.131100728982,
2012/09/23 02:58:45.680,-12.918782705044,,,
2012/09/23 03:11:54.483,,-13.576546200767,,
2012/09/23 03:12:29.263,,,-13.231252343371,
2012/09/23 03:12:34.295,-13.019913226025,,,
2012/09/23 03:27:57.626,,-13.676669394446,,
2012/09/23 03:28:09.876,-13.120135418472,,,
2012/09/23 03:28:13.923,,,-13.331480501887,
2012/09/23 03:43:05.318,,,-13.435131297875,
2012/09/23 03:45:05.629,-13.224375080131,,,
2012/09/23 03:45:40.300,,-13.776680185748,,
2012/09/23 04:00:47.554,,,-13.543668250035,
2012/09/23 04:01:39.507,-13.328549793307,,,
2012/09/23 04:02:45.678,,-13.888726423701,,
2012/09/23 04:18:43.681,-13.43235148471,,,
2012/09/23 04:20:17.414,,,-13.646689107323,
2012/09/23 04:22:17.835,,-13.988806054129,,
2012/09/23 04:36:33.464,-13.532364506438,,,
2012/09/23 04:38:20.541,,,-13.748252605234,
2012/09/23 04:43:26.350,,-14.089050537367,,
2012/09/23 04:55:19.794,-13.632462929387,,,
2012/09/23 04:59:14.181,,,-13.852372863636,
2012/09/23 05:04:04.678,,-14.197155470757,,
2012/09/23 05:15:32.309,-13.732828513886,,,
2012/09/23 05:18:03.136,,,-13.95626762799,
2012/09/23 05:24:13.584,,-14.300923828345,,
2012/09/23 05:36:43.340,-13.832845816283,,,
2012/09/23 05:39:58.900,,,-14.056485548282,
2012/09/23 05:47:10.707,,-14.400985918018,,
2012/09/23 05:58:18.652,-13.937012467677,,,
2012/09/23 06:02:23.320,,,-14.160823325529,
2012/09/23 06:14:01.015,,-14.505252676289,,
2012/09/23 06:20:58.822,-14.040794765158,,,
2012/09/23 06:26:35.364,,,-14.260941356302,
2012/09/23 06:41:22.056,,-14.605354098645,,
2012/09/23 06:46:10.474,-14.141225299057,,,
2012/09/23 06:52:51.000,,,-14.369211935233,
2012/09/23 07:09:54.519,,-14.713062875243,,
2012/09/23 07:13:20.250,-14.243126315279,,,
2012/09/23 07:20:54.588,,,-14.469374978636,
2012/09/23 07:40:29.261,-14.344939729496,,,
2012/09/23 07:41:46.588,,-14.813072991868,,
2012/09/23 07:49:06.488,,,-14.573214960404,
2012/09/23 08:13:02.564,-14.445003577259,,,
2012/09/23 08:19:16.621,,-14.917263876251,,
2012/09/23 08:24:01.977,,,-14.673502761813,
2012/09/23 08:47:12.991,-14.548982139625,,,
2012/09/23 08:59:09.278,,,-14.781625172133,
2012/09/23 09:01:44.261,,-15.021288914867,,
2012/09/23 09:23:32.697,-14.649015735019,,,
2012/09/23 09:39:21.294,,,-14.881760981615,
2012/09/23 09:48:36.803,,-15.121626210255,,
2012/09/23 10:04:02.650,-14.749097740306,,,
2012/09/23 10:21:31.106,,,-14.985512989455,
2012/09/23 10:37:16.640,,-15.221698698091,,
2012/09/23 10:49:48.365,-14.85310753847,,,
2012/09/23 11:08:28.209,,,-15.085595411057,
2012/09/23 11:31:53.216,,-15.329226424554,,
2012/09/23 11:38:51.352,-14.956770891868,,,
2012/09/23 12:07:56.954,,,-15.190020749981,
2012/09/23 12:31:54.123,,-15.404355537079,,
2012/09/23 12:39:01.993,-15.036624373947,,,
2012/09/23 13:08:01.361,,,-15.277582530825,
2012/09/23 13:32:31.780,,-15.4674547519,,
2012/09/23 13:39:08.916,-15.128353421113,,,
2012/09/23 14:08:11.674,,,-15.348563946314,
2012/09/23 14:32:39.140,,-15.52581823378,,
2012/09/23 14:39:31.479,-15.198745902126,,,
2012/09/23 15:08:28.441,,,-15.423327338535,
2012/09/23 15:32:39.828,,-15.616830881639,,
2012/09/23 15:39:39.714,-15.286298244497,,,
2012/09/23 15:52:44.250,,,-15.527053226511,
2012/09/23 15:54:56.811,,-15.720741643991,,
2012/09/23 16:01:57.790,-15.393935640871,,,
2012/09/23 16:09:43.503,,-15.824560567646,,
2012/09/23 16:11:45.783,,,-15.627242498686,
2012/09/23 16:19:13.339,-15.494447709817,,,
2012/09/23 16:22:54.384,,-15.930978609245,,
2012/09/23 16:26:32.256,,,-15.727360692123,
2012/09/23 16:33:25.141,-15.602732833241,,,
2012/09/23 16:34:36.453,,-16.040706677692,,
2012/09/23 16:39:16.996,,,-15.831629472126,
2012/09/23 16:45:27.772,-15.704015027365,,,
2012/09/23 16:45:54.350,,-16.141248460437,,
2012/09/23 16:51:00.049,,,-15.935610368702,
2012/09/23 16:56:03.999,,-16.242818957614,,
2012/09/23 16:57:10.388,-15.810497463465,,,
2012/09/23 17:02:46.931,,,-16.037931142208,
2012/09/23 17:07:00.678,,-16.343346388989,,
2012/09/23 17:08:51.801,-15.914649101304,,,
2012/09/23 17:13:53.235,,,-16.139970286111,
2012/09/23 17:16:54.905,,-16.449041449698,,
2012/09/23 17:19:32.621,-16.014764092157,,,
2012/09/23 17:24:07.805,,,-16.24366493013,
2012/09/23 17:27:07.178,,-16.549060544583,,
2012/09/23 17:30:30.066,-16.118459090906,,,
2012/09/23 17:34:43.922,,,-16.343763781331,
2012/09/23 17:36:33.843,,-16.656564297689,,
2012/09/23 17:42:19.026,-16.221224991721,,,
2012/09/23 17:45:42.679,,-16.760662362424,,
2012/09/23 17:45:58.867,,,-16.450945664819,
2012/09/23 17:50:43.019,-16.322127289274,,,
2012/09/23 17:55:42.265,,-16.881487017956,-16.552000296409,
2012/09/23 18:00:19.199,-16.426169044982,,,
2012/09/23 18:05:29.055,,,-16.663945123956,
2012/09/23 18:05:39.226,,-16.981593968706,,
2012/09/23 18:09:46.739,-16.526285231352,,,
2012/09/23 18:14:20.720,,,-16.76404772882,
2012/09/23 18:15:24.922,,-17.089749146376,,
2012/09/23 18:19:49.497,-16.632426989954,,,
2012/09/23 18:24:07.290,,-17.197227591312,,
2012/09/23 18:24:59.134,,,-16.872331638831,
2012/09/23 18:28:23.006,-16.737928690423,,,
2012/09/23 18:33:08.034,,-17.305669425188,,
2012/09/23 18:33:50.689,,,-16.972493553372,
2012/09/23 18:37:58.202,-16.838023168869,,,
2012/09/23 18:41:21.746,,-17.408503676872,,
2012/09/23 18:43:34.197,,,-17.080558753546,
2012/09/23 18:47:16.335,-16.93845674343,,,
2012/09/23 18:50:57.270,,-17.509694816205,,
2012/09/23 18:52:28.925,,,-17.184299542288,
2012/09/23 18:56:33.266,-17.04221731506,,,
2012/09/23 18:58:36.530,,-17.62119642648,,
2012/09/23 19:00:50.731,,,-17.284852269201,
2012/09/23 19:05:12.681,-17.14604127181,,,
2012/09/23 19:08:22.444,,-17.729467028278,,
2012/09/23 19:10:33.802,,,-17.388452355211,
2012/09/23 19:14:52.142,-17.261030968369,,,
2012/09/23 19:17:12.797,,-17.837801148623,,
2012/09/23 19:19:08.842,,,-17.496286290377,
2012/09/23 19:24:10.494,-17.362641429505,,,
2012/09/23 19:26:03.587,,-17.94806038831,,
2012/09/23 19:28:44.475,,,-17.597668883428,
2012/09/23 19:32:58.441,-17.466234605974,,,
2012/09/23 19:35:12.751,,-18.04988079149,,
2012/09/23 19:37:08.797,,,-17.704386225053,
2012/09/23 19:42:08.262,-17.574530464161,,,
2012/09/23 19:43:36.964,,-18.157958388033,,
2012/09/23 19:46:58.649,,,-17.804445816115,
2012/09/23 19:51:18.192,-17.67832301236,,,
2012/09/23 19:52:00.739,,-18.261513703801,,
2012/09/23 19:55:00.221,,,-17.908582314943,
2012/09/23 19:58:49.358,-17.781898572964,,,
2012/09/23 20:01:29.263,,-18.361531546802,,
2012/09/23 20:04:02.167,,,-18.012216586199,
2012/09/23 20:07:58.403,-17.886013702244,,,
2012/09/23 20:10:46.498,,-18.466934183721,,
2012/09/23 20:13:18.086,,,-18.112260029552,
2012/09/23 20:18:10.327,-17.99542893679,,,
2012/09/23 20:19:03.373,,-18.569414463066,,
2012/09/23 20:22:17.948,,,-18.214131172946,
2012/09/23 20:26:25.459,-18.102245878795,,,
2012/09/23 20:28:10.239,,-18.681208653658,,
2012/09/23 20:29:57.097,,,-18.315467204639,
2012/09/23 20:35:51.577,-18.20637014435,,,
2012/09/23 20:36:52.826,,-18.781666769661,,
2012/09/23 20:39:14.355,,,-18.415990302074,
2012/09/23 20:44:26.070,-18.314022541236,,,
2012/09/23 20:46:00.678,,-18.881678176971,,
2012/09/23 20:47:29.380,,,-18.519527821663,
2012/09/23 20:53:53.281,-18.414569309356,,,
2012/09/23 20:54:24.890,,-18.988892281266,,
2012/09/23 20:56:44.561,,,-18.619560310797,
2012/09/23 21:02:07.431,-18.518040951901,,,
2012/09/23 21:03:52.211,,-19.095248831104,,
2012/09/23 21:06:05.647,,,-18.721607249624,
2012/09/23 21:11:30.377,-18.622177109637,,,
2012/09/23 21:12:31.627,,-19.196994880062,,
2012/09/23 21:14:57.203,,,-18.823630090463,
2012/09/23 21:20:10.011,-18.72595821041,,,
2012/09/23 21:21:07.104,,-19.308754539205,,
2012/09/23 21:24:42.133,,,-18.947642469773,
2012/09/23 21:28:40.786,-18.833542077223,,,
2012/09/23 21:30:43.066,,-19.409248384705,,
2012/09/23 21:34:44.453,,,-19.054157975408,
2012/09/23 21:38:00.013,-18.937662785091,,,
2012/09/23 21:39:07.278,,-19.51644395142,,
2012/09/23 21:43:44.431,,,-19.161488519907,
2012/09/23 21:47:07.975,-19.043785783454,,,
2012/09/23 21:47:58.943,,-19.620633201356,,
2012/09/23 21:52:44.955,,,-19.263026287402,
2012/09/23 21:56:25.671,-19.148495921315,,,
2012/09/23 21:57:52.185,,-19.720800193982,,
2012/09/23 22:01:17.917,,,-19.36753639171,
2012/09/23 22:05:17.117,-19.251787451886,,,
2012/09/23 22:05:49.820,,-19.827881581168,,
2012/09/23 22:10:17.785,,,-19.467978814198,
2012/09/23 22:13:54.017,-19.353497806733,,,
2012/09/23 22:15:25.781,,-19.936128846519,,
2012/09/23 22:19:44.559,,,-19.573598689319,
2012/09/23 22:22:05.214,-19.456922258669,,,
2012/09/23 22:24:52.337,,-20.044227311455,,
2012/09/23 22:29:02.583,,,-19.677943976169,
2012/09/23 22:32:07.972,-19.559059467329,,,
2012/09/23 22:34:10.142,,-20.147947878044,,
2012/09/23 22:37:19.905,,,-19.77941993721,
2012/09/23 22:40:23.106,-19.660848001441,,,
2012/09/23 22:43:46.869,,-20.252086271346,,
2012/09/23 22:47:46.288,,,-19.887678557256,
2012/09/23 22:49:22.865,-19.762563014705,,,
2012/09/23 22:54:08.220,,-20.364256492517,,
2012/09/23 22:56:47.906,,,-19.987685677905,
2012/09/23 22:58:31.592,-19.868164129711,,,
2012/09/23 23:03:32.916,,-20.467673495534,,
2012/09/23 23:05:35.196,,,-20.095161178728,
2012/09/23 23:08:26.475,-19.968469095101,,,
2012/09/23 23:13:28.127,,-20.571307362863,,
2012/09/23 23:16:17.219,,,-20.199199397581,
2012/09/23 23:17:17.265,-20.071907583876,,,
2012/09/23 23:23:22.792,,-20.671428968183,,
2012/09/23 23:25:27.040,,,-20.302902609144,
2012/09/23 23:26:17.024,-20.175559090593,,,
2012/09/23 23:34:10.065,,-20.78276472365,,
2012/09/23 23:35:37.673,,,-20.40644197617,
2012/09/23 23:37:05.172,-20.275674175081,,,
2012/09/23 23:45:34.196,,-20.890871285961,,
2012/09/23 23:46:19.149,,,-20.506925629987,
2012/09/23 23:47:26.414,-20.375725910848,,,
2012/09/23 23:56:12.063,,,-20.610364793103,
2012/09/23 23:56:45.860,,-20.99899919007,,
2012/09/23 23:57:11.234,-20.482809808481,,,
2012/09/24 00:07:54.242,,,-20.72241179,
2012/09/24 00:08:59.538,-20.583314250955,,,
2012/09/24 00:09:43.178,,-21.103460738531,,
2012/09/24 00:19:25.811,-20.686699828496,,,
2012/09/24 00:20:11.639,,,-20.828779836904,
2012/09/24 00:20:49.373,,-21.214565834636,,
2012/09/24 00:30:28.834,-20.788254549877,,,
2012/09/24 00:31:54.364,,,-20.938177731161,
2012/09/24 00:34:11.847,,-21.32257737628,,
2012/09/24 00:42:20.856,-20.894298777884,,,
2012/09/24 00:44:02.792,,,-21.042203726907,
2012/09/24 00:47:04.243,,-21.42860941273,,
2012/09/24 00:53:26.176,-20.99514333172,,,
2012/09/24 00:57:52.719,,,-21.154566815598,
2012/09/24 01:01:11.342,,-21.530113200828,,
2012/09/24 01:05:53.416,-21.095796191704,,,
2012/09/24 01:11:30.396,,,-21.257226395937,
2012/09/24 01:15:25.659,,-21.6341280906,,
2012/09/24 01:18:29.078,-21.197002443867,,,
2012/09/24 01:23:48.777,,,-21.360449572028,
2012/09/24 01:30:43.303,-21.30024147252,-21.746233296094,,
2012/09/24 01:38:03.532,,,-21.461149399502,
2012/09/24 01:45:34.589,,-21.849468741239,,
2012/09/24 01:45:44.870,-21.404551266754,,,
2012/09/24 01:50:57.569,,,-21.565371600114,
2012/09/24 02:01:14.655,-21.515946816762,,,
2012/09/24 02:01:38.061,,-21.956605251359,,
2012/09/24 02:05:57.714,,,-21.669412341545,
2012/09/24 02:15:47.456,-21.620689495222,,,
2012/09/24 02:17:40.658,,-22.057124921568,,
2012/09/24 02:21:34.061,,,-21.773102945583,
2012/09/24 02:31:35.288,-21.724347025116,,,
2012/09/24 02:37:02.315,,-22.164545436202,,
2012/09/24 02:38:48.298,,,-21.878822604938,
2012/09/24 02:47:37.557,-21.827594776152,,,
2012/09/24 02:54:44.114,,-22.264756230411,,
2012/09/24 02:55:00.410,,,-21.980902889575,
2012/09/24 03:04:23.575,-21.931539380509,,,
2012/09/24 03:10:45.726,,,-22.084480539974,
2012/09/24 03:13:55.927,,-22.372038618113,,
2012/09/24 03:20:53.516,-22.035125033115,,,
2012/09/24 03:30:08.805,,,-22.192531988948,
2012/09/24 03:35:05.317,,-22.47758010397,,
2012/09/24 03:41:26.484,-22.146146964677,,,
2012/09/24 03:49:45.446,,,-22.296568766602,
2012/09/24 03:56:14.379,,-22.583256411392,,
2012/09/24 04:01:28.062,-22.255478988796,,,
2012/09/24 04:09:07.432,,,-22.399873390456,
2012/09/24 04:19:47.705,,-22.683521513012,,
2012/09/24 04:21:21.328,-22.355920189086,,,
2012/09/24 04:31:09.758,,,-22.503559422792,
2012/09/24 04:41:54.297,-22.458338276587,,,
2012/09/24 04:43:58.655,,-22.791095799296,,
2012/09/24 04:53:40.522,,,-22.609515505921,
2012/09/24 05:05:06.951,-22.562309269706,,,
2012/09/24 05:10:38.791,,-22.89773887623,,
2012/09/24 05:15:52.456,,,-22.711443661779,
2012/09/24 05:28:42.432,-22.665938727837,,,
2012/09/24 05:37:38.362,,-22.998469480192,,
2012/09/24 05:40:54.688,,,-22.823004665505,
2012/09/24 05:53:27.069,-22.766056843543,,,
2012/09/24 06:09:07.791,,,-22.931055921421,
2012/09/24 06:11:05.915,,-23.10643898718,,
2012/09/24 06:20:08.955,-22.866781672934,,,
2012/09/24 06:39:25.362,,,-23.034699978857,
2012/09/24 06:45:27.060,,-23.209724906854,,
2012/09/24 06:51:48.008,-22.98067663363,,,
2012/09/24 07:12:52.914,,,-23.142756374513,
2012/09/24 07:22:47.906,,-23.310035991805,,
2012/09/24 07:26:35.841,-23.082754396593,,,
2012/09/24 07:50:40.885,,,-23.247158812335,
2012/09/24 08:02:09.501,-23.184309354165,,,
2012/09/24 08:04:39.234,,-23.416907423819,,
2012/09/24 08:27:15.904,,,-23.352287304305,
2012/09/24 08:40:33.565,-23.287454361839,,,
2012/09/24 08:52:03.166,,-23.521176060535,,
2012/09/24 09:07:55.373,,,-23.453932629521,
2012/09/24 09:22:16.690,-23.391336494272,,,
2012/09/24 09:44:41.329,,-23.624657603184,,
2012/09/24 09:54:07.228,,,-23.557794218405,
2012/09/24 10:09:48.934,-23.494658036061,,,
2012/09/24 10:27:54.249,,-23.727804567881,,
2012/09/24 10:35:13.274,,,-23.661365829818,
2012/09/24 10:48:04.686,-23.599033709397,,,
2012/09/24 11:13:47.823,,-23.828262852858,,
2012/09/24 11:14:40.760,,,-23.764631685732,
2012/09/24 11:27:39.609,-23.699837592218,,,
2012/09/24 11:50:26.779,,-23.931280432351,,
2012/09/24 11:54:17.010,,,-23.872625933067,
2012/09/24 12:03:22.238,-23.80141787751,,,
